task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,alpha_pre,alpha_post,e_alpha,switch_detected,switch_status,switch_location
circular_honest,20260818,8,random,10,2,Pdiag pointwise,True,,0.008290826808661222,-0.005200490927235482,0.0007275385529387758,5.322071752690746e-05,False,left_censored,
circular_honest,20260818,8,random,10,2,Pdiag finite,True,,2.012680363841355,0.01855470600090621,0.02955542873926412,0.000661183524051627,False,left_censored,
circular_honest,20260818,9,qualified,10,0,Frame-weighted,True,,0.006343997083604336,0.3602877724044784,0.5559858648416356,0.25687804052985974,False,right_censored,
circular_honest,20260818,9,qualified,10,0,Phase scalar GP,True,,0.3501554410904646,0.3602784149315426,0.5559962160511179,0.2568710779565527,False,right_censored,
circular_honest,20260818,9,qualified,10,0,TP-GMM additive,True,,21.358465550933033,0.002049752110923551,0.0013219698994877138,3.1935391740120825e-06,False,left_censored,
circular_honest,20260818,9,qualified,10,0,TP-GMM SE(2),True,,20.7112726168707,5.0179107756191186e-05,0.001325802391395307,2.3129300787956576e-05,False,left_censored,
circular_honest,20260818,9,qualified,10,0,Generic RBF,True,,0.3510653958655894,-0.004832123464832155,0.0007359715316141553,2.9331858237578177e-05,False,left_censored,
circular_honest,20260818,9,qualified,10,0,Full operator,True,,0.002189435064792633,-0.005058321792540444,0.0007913479408196214,4.118237939175871e-05,False,left_censored,
circular_honest,20260818,9,qualified,10,0,Pdiag pointwise,True,,0.00825387705117464,-0.00282924418895122,-3.848375890481574e-05,1.2790292972073682e-05,False,left_censored,
circular_honest,20260818,9,qualified,10,0,Pdiag finite,True,,2.4439232260920107,0.013448147880019072,0.02290888487998716,0.0004296571912144095,False,left_censored,
circular_honest,20260818,10,qualified,10,1,Frame-weighted,True,,0.006091149058192968,0.3605066613862303,0.5706100627839624,0.2666688323139493,False,right_censored,
circular_honest,20260818,10,qualified,10,1,Phase scalar GP,True,,0.2265229420736432,0.3605067611790836,0.570610154105003,0.26666741619544465,False,right_censored,
circular_honest,20260818,10,qualified,10,1,TP-GMM additive,True,,21.028225276153535,0.005547781869244304,0.0021199893421969844,2.838290239762069e-05,False,left_censored,
circular_honest,20260818,10,qualified,10,1,TP-GMM SE(2),True,,19.707165978383273,0.0038865331129920655,0.0021189497069768826,3.875448652387729e-05,False,left_censored,
circular_honest,20260818,10,qualified,10,1,Generic RBF,True,,0.30431389017030597,0.007408070052173144,-0.0008630267915036724,6.363031536038064e-05,False,left_censored,
circular_honest,20260818,10,qualified,10,1,Full operator,True,,0.0020179031416773796,0.008887857405177805,-0.0010944814159317999,0.00010564203010936262,False,left_censored,
circular_honest,20260818,10,qualified,10,1,Pdiag pointwise,True,,0.007505516055971384,0.008495311434763196,-0.0007397073049256855,0.00010213278504269936,False,left_censored,
circular_honest,20260818,10,qualified,10,1,Pdiag finite,True,,2.548926872201264,0.06859424981817491,0.019784099394584028,0.007722297151005498,False,left_censored,
circular_honest,20260818,11,qualified,10,2,Frame-weighted,True,,0.006179931107908487,0.48617093884376567,0.655797479785494,0.3649794340099677,False,right_censored,
circular_honest,20260818,11,qualified,10,2,Phase scalar GP,True,,0.192713413387537,0.48619339936829,0.6557779948039817,0.36496546423247866,False,right_censored,
circular_honest,20260818,11,qualified,10,2,TP-GMM additive,True,,22.294172778725624,0.00889919346519372,0.005789463173263843,6.962820269535013e-05,False,left_censored,
circular_honest,20260818,11,qualified,10,2,TP-GMM SE(2),True,,21.28112373361364,0.002892321810112822,0.0057299805561272935,0.00011638869944640312,False,left_censored,
circular_honest,20260818,11,qualified,10,2,Generic RBF,True,,0.3016678341664374,0.0001437719712931391,0.005439024833763434,7.582969314944932e-05,False,left_censored,
circular_honest,20260818,11,qualified,10,2,Full operator,True,,0.0020211278460919857,-0.002724910712417697,0.010066773825921806,0.0004582714191751114,False,left_censored,
circular_honest,20260818,11,qualified,10,2,Pdiag pointwise,True,,0.007796920370310545,0.0003141953543216911,0.0029970407716990266,6.163505599409051e-05,False,left_censored,
circular_honest,20260818,11,qualified,10,2,Pdiag finite,True,,3.4153619538992643,0.03608397448571998,0.032454515004975655,0.0015919664158541636,False,left_censored,
circular_honest,20260818,12,random,20,0,Frame-weighted,True,,0.005567554384469986,0.40321985659281856,0.561275050445376,0.2640849233483022,False,right_censored,
circular_honest,20260818,12,random,20,0,Phase scalar GP,True,,0.22115387115627527,0.40322853587326035,0.5612683370387765,0.2640750277074819,False,right_censored,
circular_honest,20260818,12,random,20,0,TP-GMM additive,True,,38.01144415512681,0.013507347798813124,0.005088100250757823,0.0002527062627074809,False,left_censored,
circular_honest,20260818,12,random,20,0,TP-GMM SE(2),True,,35.82870160508901,0.002735784951610351,0.0016607516222096727,2.8978203442646338e-05,False,left_censored,
circular_honest,20260818,12,random,20,0,Generic RBF,True,,0.8318570130504668,-0.00259929442363197,0.00427694680405913,4.506016225261473e-05,False,left_censored,
circular_honest,20260818,12,random,20,0,Full operator,True,,0.002108071930706501,-0.0028601534252964108,0.004572879136266626,5.643520110882577e-05,False,left_censored,
circular_honest,20260818,12,random,20,0,Pdiag pointwise,True,,0.00781704718247056,-0.002201980036919963,0.00434149231852041,5.286415191813665e-05,False,left_censored,
circular_honest,20260818,12,random,20,0,Pdiag finite,True,,5.05329779908061,0.01777304259158715,0.03414240092074868,0.0008458511706970009,False,left_censored,
circular_honest,20260818,13,random,20,1,Frame-weighted,True,,0.0062317149713635445,0.38935800778596585,0.5515242016930378,0.2519571437310279,False,right_censored,
circular_honest,20260818,13,random,20,1,Phase scalar GP,True,,0.24562088679522276,0.38938985086362016,0.551494058320821,0.25194902526206464,False,right_censored,
circular_honest,20260818,13,random,20,1,TP-GMM additive,True,,36.52477332018316,0.0035329769353257072,0.0018803988852084984,9.155443128851954e-06,False,left_censored,
circular_honest,20260818,13,random,20,1,TP-GMM SE(2),True,,34.825939622707665,0.0015597822433531337,0.003441629155692672,4.878042889336653e-05,False,left_censored,
circular_honest,20260818,13,random,20,1,Generic RBF,True,,0.7674932382069528,0.001686311883768736,0.0010268115217485652,1.4559546742880622e-05,False,left_censored,
circular_honest,20260818,13,random,20,1,Full operator,True,,0.002163511700928211,0.0017011928208772603,0.0009596400218349022,1.7291918572210206e-05,False,left_censored,
circular_honest,20260818,13,random,20,1,Pdiag pointwise,True,,0.007896728347986937,0.0034164510093114427,0.0026435139768610488,4.620849865871556e-05,False,left_censored,
circular_honest,20260818,13,random,20,1,Pdiag finite,True,,5.108953084796667,0.03463342110258224,0.030708333899296836,0.0015845591404206553,False,left_censored,
circular_honest,20260818,14,random,20,2,Frame-weighted,True,,0.006472467910498381,0.4252287529525692,0.5500542717292722,0.25999184049864743,False,right_censored,
circular_honest,20260818,14,random,20,2,Phase scalar GP,True,,0.26423454098403454,0.42523281771424615,0.5500514052716822,0.2599874453508594,False,right_censored,
circular_honest,20260818,14,random,20,2,TP-GMM additive,True,,37.388612448237836,0.0031772494107486604,0.0017063815698355458,6.7291412459588854e-06,False,left_censored,
circular_honest,20260818,14,random,20,2,TP-GMM SE(2),True,,36.083147888071835,0.00026518011544382546,0.0017103702111692445,4.574474772744235e-05,False,left_censored,
circular_honest,20260818,14,random,20,2,Generic RBF,True,,0.3992378553375602,-0.003090330307455738,0.005634220628053989,8.44280943706387e-05,False,left_censored,
circular_honest,20260818,14,random,20,2,Full operator,True,,0.0021389289759099483,-0.0033112823327060346,0.006200605885669425,0.00011268681095821536,False,left_censored,
circular_honest,20260818,14,random,20,2,Pdiag pointwise,True,,0.007779034785926342,-0.004337428197818044,0.004187517122987131,7.091347335871621e-05,False,left_censored,
circular_honest,20260818,14,random,20,2,Pdiag finite,True,,2.6754817399196327,0.016163774466034665,0.0309765272646624,0.000675749149241559,False,left_censored,
circular_honest,20260818,15,qualified,20,0,Frame-weighted,True,,0.006208349950611591,0.3821759956397699,0.5874013258326731,0.28475534305536077,False,right_censored,
circular_honest,20260818,15,qualified,20,0,Phase scalar GP,True,,0.22249043500050902,0.38216690227466843,0.5874115574994161,0.28474703650228284,False,right_censored,
circular_honest,20260818,15,qualified,20,0,TP-GMM additive,True,,37.32772077061236,0.0026983463819547516,0.0014800284244880454,6.094903588119656e-06,False,left_censored,
circular_honest,20260818,15,qualified,20,0,TP-GMM SE(2),True,,36.61900581698865,0.0011129695029326592,0.0014811097354377309,2.594371060116837e-05,False,left_censored,
circular_honest,20260818,15,qualified,20,0,Generic RBF,True,,0.4230425991117954,-0.0007601118792625061,0.0009345149988639255,1.8963487770653096e-05,False,left_censored,
circular_honest,20260818,15,qualified,20,0,Full operator,True,,0.0020992481149733067,-0.000779050669415165,0.0009469076696707632,2.073198832788334e-05,False,left_censored,
circular_honest,20260818,15,qualified,20,0,Pdiag pointwise,True,,0.007769912015646696,-0.0008037892654448815,0.0008867459709732699,2.1907920761047697e-05,False,left_censored,
circular_honest,20260818,15,qualified,20,0,Pdiag finite,True,,2.662563563324511,0.036085082911206386,0.0335697118161626,0.0016532348899156663,False,left_censored,
circular_honest,20260818,16,qualified,20,1,Frame-weighted,True,,0.0062051089480519295,0.4065958947790449,0.5539967139673636,0.25840335270568926,False,right_censored,
circular_honest,20260818,16,qualified,20,1,Phase scalar GP,True,,0.21287391241639853,0.4066089131369588,0.5539849141244503,0.25839791340901597,False,right_censored,
circular_honest,20260818,16,qualified,20,1,TP-GMM additive,True,,35.99890553019941,0.0019878707206046377,0.00139443631032588,3.0751672308011895e-06,False,left_censored,
circular_honest,20260818,16,qualified,20,1,TP-GMM SE(2),True,,35.77623555902392,0.004213912346587587,0.0013948889974701067,9.970985788685418e-05,False,left_censored,
circular_honest,20260818,16,qualified,20,1,Generic RBF,True,,0.47228074772283435,-0.003289988472554656,0.0007960612840546544,1.903059045614027e-05,False,left_censored,
circular_honest,20260818,16,qualified,20,1,Full operator,True,,0.002208310179412365,-0.0033560087672784692,0.0008068516510552501,2.0899442008039024e-05,False,left_censored,
circular_honest,20260818,16,qualified,20,1,Pdiag pointwise,True,,0.008317701984196901,-0.0019721197779428504,0.0007870176911638345,1.411151127150967e-05,False,left_censored,
circular_honest,20260818,16,qualified,20,1,Pdiag finite,True,,3.2220813939347863,0.016906763633287823,0.030359162325647365,0.0006827728410151569,False,left_censored,
circular_honest,20260818,17,qualified,20,2,Frame-weighted,True,,0.006213891785591841,0.37466846427334,0.5489126477736966,0.24834289974993212,False,right_censored,
circular_honest,20260818,17,qualified,20,2,Phase scalar GP,True,,0.22884899005293846,0.3746819453130346,0.5489005251758211,0.24833588067536017,False,right_censored,
circular_honest,20260818,17,qualified,20,2,TP-GMM additive,True,,37.36157995695248,0.003239023849575095,0.0032582219311224044,1.0717642279539022e-05,False,left_censored,
circular_honest,20260818,17,qualified,20,2,TP-GMM SE(2),True,,36.54039765195921,0.011911940804106099,0.017947466693825034,0.00025556032178756827,False,left_censored,
circular_honest,20260818,17,qualified,20,2,Generic RBF,True,,0.5618800087831914,-0.0012500234604573945,0.004413481151808335,4.73904755650769e-05,False,left_censored,
circular_honest,20260818,17,qualified,20,2,Full operator,True,,0.0022116769105196,-0.0013537053463383603,0.004758314805929353,6.022373486884066e-05,False,left_censored,
circular_honest,20260818,17,qualified,20,2,Pdiag pointwise,True,,0.007695027161389589,-0.001915074645165597,0.0035679762650687743,4.111783290876839e-05,False,left_censored,
circular_honest,20260818,17,qualified,20,2,Pdiag finite,True,,4.295367415063083,0.03208249780368029,0.03389630487167749,0.0014530812323244571,False,left_censored,
circular_honest,20270818,0,random,5,0,Frame-weighted,True,,0.006153852213174105,0.38915818741507,0.5721516309745106,0.2717803282899424,False,right_censored,
circular_honest,20270818,0,random,5,0,Phase scalar GP,True,,0.27245626924559474,0.389160222544194,0.5721512446668267,0.27176981932837274,False,right_censored,
circular_honest,20270818,0,random,5,0,TP-GMM additive,True,,13.463916533160955,0.04529253491037259,0.06562683907051384,0.003468543067131499,False,left_censored,
circular_honest,20270818,0,random,5,0,TP-GMM SE(2),True,,12.66949449898675,0.03379854829341547,0.059027606607958735,0.002545228103571644,False,left_censored,
circular_honest,20270818,0,random,5,0,Generic RBF,True,,0.699947064742446,0.013076804859608914,0.000830613969540797,0.00029833741789010644,False,left_censored,
circular_honest,20270818,0,random,5,0,Full operator,True,,0.0021104919724166393,0.013596965340699024,0.000909776912136721,0.00034047525221338854,False,left_censored,
circular_honest,20270818,0,random,5,0,Pdiag pointwise,True,,0.007854751776903868,0.007768516208651394,-0.0009571996425898839,0.00011939571274823438,False,left_censored,
circular_honest,20270818,0,random,5,0,Pdiag finite,True,,2.231241825968027,0.0804755036995798,0.025212428622705056,0.011067168365794713,False,left_censored,
circular_honest,20270818,1,random,5,1,Frame-weighted,True,,0.006081242114305496,0.5347772843941924,0.6795746941739216,0.40445533723789606,False,right_censored,
circular_honest,20270818,1,random,5,1,Phase scalar GP,True,,0.23150611063465476,0.5348196642538829,0.6795349380813868,0.4044345160139202,False,right_censored,
circular_honest,20270818,1,random,5,1,TP-GMM additive,True,,13.863285526633263,0.0027224945234198246,0.001952409942166626,6.0201008122875645e-06,False,left_censored,
circular_honest,20270818,1,random,5,1,TP-GMM SE(2),True,,12.390538079664111,0.0013215243694352828,0.0019605681476273984,2.3275805878205964e-05,False,left_censored,
circular_honest,20270818,1,random,5,1,Generic RBF,True,,0.4941769898869097,0.00123080955451318,-0.0004980704116790118,3.515060640004657e-05,False,left_censored,
circular_honest,20270818,1,random,5,1,Full operator,True,,0.0020256852731108665,0.0012338932123178983,-0.0004900622932769815,4.623911150598729e-05,False,left_censored,
circular_honest,20270818,1,random,5,1,Pdiag pointwise,True,,0.007559037301689386,0.0019731443507583256,-0.0010384839170525185,1.9101077926786384e-05,False,left_censored,
circular_honest,20270818,1,random,5,1,Pdiag finite,True,,1.3668364631012082,0.031765879339292424,0.023798852185079346,0.0014778844279696717,False,left_censored,
circular_honest,20270818,2,random,5,2,Frame-weighted,True,,0.00602826289832592,0.3844479025300888,0.5706870311004266,0.26605830695776944,False,right_censored,
circular_honest,20270818,2,random,5,2,Phase scalar GP,True,,0.23973314883187413,0.38443549531096727,0.5707014765032536,0.2660446374064723,False,right_censored,
circular_honest,20270818,2,random,5,2,TP-GMM additive,True,,13.225376935210079,0.007960497154127093,0.005839896247260906,5.410065067080905e-05,False,left_censored,
circular_honest,20270818,2,random,5,2,TP-GMM SE(2),True,,12.5032137199305,0.002374572126972938,0.0011901483626713886,2.5688190022933978e-05,False,left_censored,
circular_honest,20270818,2,random,5,2,Generic RBF,True,,0.572264167945832,0.007017998725154435,0.003064569691168421,0.00010410598190561737,False,left_censored,
circular_honest,20270818,2,random,5,2,Full operator,True,,0.0022145118564367294,0.007120902425732211,0.0031446700834068544,0.00013004335630507351,False,left_censored,
circular_honest,20270818,2,random,5,2,Pdiag pointwise,True,,0.00825149891898036,0.008644331077052331,0.0014950779728178979,0.00016704021351911038,False,left_censored,
circular_honest,20270818,2,random,5,2,Pdiag finite,True,,1.3837608802132308,0.10269521436051988,0.015280379747301488,0.018253736099868925,False,left_censored,
circular_honest,20270818,3,qualified,5,0,Frame-weighted,True,,0.006261042784899473,0.25741034419627196,0.5995458029242513,0.3256138181386588,False,right_censored,
circular_honest,20270818,3,qualified,5,0,Phase scalar GP,True,,0.2578810793347657,0.2573033500661185,0.5996543816393504,0.3255645572071835,False,right_censored,
circular_honest,20270818,3,qualified,5,0,TP-GMM additive,True,,15.367980829905719,0.011251621767423524,0.0029128886653789613,0.00014886895807154882,False,left_censored,
circular_honest,20270818,3,qualified,5,0,TP-GMM SE(2),True,,14.200787629932165,0.06743481600231714,0.002907386889277847,0.005910128664586509,False,left_censored,
circular_honest,20270818,3,qualified,5,0,Generic RBF,True,,0.22490605991333723,0.013206898442048434,0.0008785704843860246,0.00019145857000149258,False,left_censored,
circular_honest,20270818,3,qualified,5,0,Full operator,True,,0.0021735629998147488,0.05626567491991315,0.004411971217428364,0.0035518356289317237,False,left_censored,
circular_honest,20270818,3,qualified,5,0,Pdiag pointwise,True,,0.008067414164543152,0.013176699513446887,0.00015062486424493451,0.0003748995067084405,False,left_censored,
circular_honest,20270818,3,qualified,5,0,Pdiag finite,True,,2.742715054191649,0.10252708324477292,0.009099363974320145,0.024241965766499417,False,left_censored,
circular_honest,20270818,4,qualified,5,1,Frame-weighted,True,,0.006087459158152342,0.37731456361298654,0.47228522019913927,0.19821832682815013,False,left_censored,
circular_honest,20270818,4,qualified,5,1,Phase scalar GP,True,,0.24282221496105194,0.3772735833577891,0.4723268436102648,0.19821540021654888,False,left_censored,
circular_honest,20270818,4,qualified,5,1,TP-GMM additive,True,,15.008671059738845,0.001707281435832641,0.001674317692003235,2.875540786977395e-06,False,left_censored,
